pm10(t-1),pm10(t),pm25(t-1),pm25(t),so2(t-1),so2(t),co(t-1),co(t),o3(t-1),o3(t),no2(t-1),no2(t),categori(t-1),categori(t),categori(t+1)
0.242424242424242,0.248484848484849,0.385093167701863,0.397515527950311,0.225,0.2125,0.288888888888889,0.377777777777778,0.160839160839161,0.0909090909090909,0.46875,0.5625,1,1,1
0.248484848484849,0.236363636363636,0.397515527950311,0.347826086956522,0.2125,0.275,0.377777777777778,0.288888888888889,0.0909090909090909,0.041958041958042,0.5625,0.453125,1,1,1
0.236363636363636,0.175757575757576,0.347826086956522,0.273291925465839,0.275,0.25,0.288888888888889,0.244444444444445,0.041958041958042,0.048951048951049,0.453125,0.34375,1,1,1
0.175757575757576,0.206060606060606,0.273291925465839,0.329192546583851,0.25,0.5375,0.244444444444445,0.244444444444445,0.048951048951049,0.20979020979021,0.34375,0.265625,1,1,1
0.206060606060606,0.248484848484849,0.329192546583851,0.298136645962733,0.5375,0.6,0.244444444444445,0.222222222222222,0.20979020979021,0.314685314685315,0.265625,0.3125,1,1,1
0.248484848484849,0.272727272727273,0.298136645962733,0.391304347826087,0.6,0.55,0.222222222222222,0.377777777777778,0.314685314685315,0.293706293706294,0.3125,0.453125,1,1,1
0.272727272727273,0.254545454545455,0.391304347826087,0.409937888198758,0.55,0.5375,0.377777777777778,0.311111111111111,0.293706293706294,0.286713286713287,0.453125,0.421875,1,1,1
0.254545454545455,0.309090909090909,0.409937888198758,0.422360248447205,0.5375,0.65,0.311111111111111,0.311111111111111,0.286713286713287,0.356643356643357,0.421875,0.390625,1,1,1
0.309090909090909,0.345454545454546,0.422360248447205,0.472049689440994,0.65,0.7125,0.311111111111111,0.466666666666667,0.356643356643357,0.307692307692308,0.390625,0.46875,1,1,1
0.345454545454546,0.278787878787879,0.472049689440994,0.440993788819876,0.7125,0.3375,0.466666666666667,0.466666666666667,0.307692307692308,0.300699300699301,0.46875,0.40625,1,1,1
0.278787878787879,0.23030303030303,0.440993788819876,0.322981366459627,0.3375,0.325,0.466666666666667,0.311111111111111,0.300699300699301,0.230769230769231,0.40625,0.21875,1,1,1
0.23030303030303,0.224242424242424,0.322981366459627,0.260869565217391,0.325,0.3125,0.311111111111111,0.244444444444445,0.230769230769231,0.174825174825175,0.21875,0.21875,1,1,1
0.224242424242424,0.254545454545455,0.260869565217391,0.422360248447205,0.3125,0.5,0.244444444444445,0.422222222222222,0.174825174825175,0.237762237762238,0.21875,0.390625,1,1,0
0.254545454545455,0.145454545454545,0.422360248447205,0.229813664596273,0.5,0.3,0.422222222222222,0.155555555555556,0.237762237762238,0.244755244755245,0.390625,0.125,1,0,1
0.145454545454545,0.224242424242424,0.229813664596273,0.291925465838509,0.3,0.3125,0.155555555555556,0.222222222222222,0.244755244755245,0.258741258741259,0.125,0.28125,0,1,1
0.224242424242424,0.157575757575758,0.291925465838509,0.279503105590062,0.3125,0.3375,0.222222222222222,0.2,0.258741258741259,0.230769230769231,0.28125,0.234375,1,1,1
0.157575757575758,0.218181818181818,0.279503105590062,0.304347826086957,0.3375,0.3125,0.2,0.222222222222222,0.230769230769231,0.202797202797203,0.234375,0.21875,1,1,1
0.218181818181818,0.224242424242424,0.304347826086957,0.366459627329193,0.3125,0.3875,0.222222222222222,0.288888888888889,0.202797202797203,0.286713286713287,0.21875,0.28125,1,1,1
0.224242424242424,0.321212121212121,0.366459627329193,0.472049689440994,0.3875,0.4875,0.288888888888889,0.244444444444445,0.286713286713287,0.342657342657343,0.28125,0.375,1,1,2
0.321212121212121,0.387878787878788,0.472049689440994,0.583850931677019,0.4875,0.6625,0.244444444444445,0.4,0.342657342657343,0.314685314685315,0.375,0.625,1,2,2
0.387878787878788,0.387878787878788,0.583850931677019,0.633540372670807,0.6625,0.5125,0.4,0.266666666666667,0.314685314685315,0.461538461538462,0.625,0.34375,2,2,1
0.387878787878788,0.357575757575758,0.633540372670807,0.496894409937888,0.5125,0.4625,0.266666666666667,0.244444444444445,0.461538461538462,0.356643356643357,0.34375,0.390625,2,1,1
0.357575757575758,0.284848484848485,0.496894409937888,0.503105590062112,0.4625,0.4875,0.244444444444445,0.288888888888889,0.356643356643357,0.335664335664336,0.390625,0.359375,1,1,1
0.284848484848485,0.2,0.503105590062112,0.279503105590062,0.4875,0.3375,0.288888888888889,0.2,0.335664335664336,0.300699300699301,0.359375,0.203125,1,1,1
0.2,0.187878787878788,0.279503105590062,0.335403726708075,0.3375,0.35,0.2,0.244444444444445,0.300699300699301,0.244755244755245,0.203125,0.25,1,1,1
0.187878787878788,0.206060606060606,0.335403726708075,0.260869565217391,0.35,0.35,0.244444444444445,0.155555555555556,0.244755244755245,0.251748251748252,0.25,0.15625,1,1,1
0.206060606060606,0.115151515151515,0.260869565217391,0.273291925465839,0.35,0.3125,0.155555555555556,0.2,0.251748251748252,0.202797202797203,0.15625,0.109375,1,1,1
0.115151515151515,0.133333333333333,0.273291925465839,0.248447204968944,0.3125,0.3375,0.2,0.155555555555556,0.202797202797203,0.230769230769231,0.109375,0.1875,1,1,1
0.133333333333333,0.260606060606061,0.248447204968944,0.397515527950311,0.3375,0.4125,0.155555555555556,0.355555555555556,0.230769230769231,0.314685314685315,0.1875,0.3125,1,1,1
0.260606060606061,0.290909090909091,0.397515527950311,0.434782608695652,0.4125,0.5875,0.355555555555556,0.222222222222222,0.314685314685315,0.384615384615385,0.3125,0.28125,1,1,1
0.290909090909091,0.260606060606061,0.434782608695652,0.391304347826087,0.5875,0.5125,0.222222222222222,0.288888888888889,0.384615384615385,0.440559440559441,0.28125,0.265625,1,1,1
0.260606060606061,0.309090909090909,0.391304347826087,0.46583850931677,0.5125,0.575,0.288888888888889,0.355555555555556,0.440559440559441,0.412587412587413,0.265625,0.375,1,1,1
0.309090909090909,0.236363636363636,0.46583850931677,0.341614906832298,0.575,0.4,0.355555555555556,0.244444444444445,0.412587412587413,0.328671328671329,0.375,0.25,1,1,1
0.236363636363636,0.151515151515152,0.341614906832298,0.279503105590062,0.4,0.35,0.244444444444445,0.222222222222222,0.328671328671329,0.27972027972028,0.25,0.265625,1,1,1
0.151515151515152,0.290909090909091,0.279503105590062,0.521739130434783,0.35,0.325,0.222222222222222,0.244444444444445,0.27972027972028,0.0909090909090909,0.265625,0.203125,1,1,1
0.290909090909091,0.242424242424242,0.521739130434783,0.360248447204969,0.325,0.3,0.244444444444445,0.244444444444445,0.0909090909090909,0.230769230769231,0.203125,0.203125,1,1,1
0.242424242424242,0.260606060606061,0.360248447204969,0.434782608695652,0.3,0.3125,0.244444444444445,0.355555555555556,0.230769230769231,0.20979020979021,0.203125,0.296875,1,1,1
0.260606060606061,0.254545454545455,0.434782608695652,0.397515527950311,0.3125,0.3375,0.355555555555556,0.244444444444445,0.20979020979021,0.13986013986014,0.296875,0.28125,1,1,1
0.254545454545455,0.242424242424242,0.397515527950311,0.397515527950311,0.3375,0.3625,0.244444444444445,0.2,0.13986013986014,0.216783216783217,0.28125,0.296875,1,1,1
0.242424242424242,0.242424242424242,0.397515527950311,0.416149068322981,0.3625,0.3125,0.2,0.333333333333333,0.216783216783217,0.181818181818182,0.296875,0.265625,1,1,1
0.242424242424242,0.303030303030303,0.416149068322981,0.496894409937888,0.3125,0.325,0.333333333333333,0.355555555555556,0.181818181818182,0.160839160839161,0.265625,0.28125,1,1,1
0.303030303030303,0.236363636363636,0.496894409937888,0.397515527950311,0.325,0.325,0.355555555555556,0.2,0.160839160839161,0.06993006993007,0.28125,0.140625,1,1,1
0.236363636363636,0.163636363636364,0.397515527950311,0.31055900621118,0.325,0.35,0.2,0.111111111111111,0.06993006993007,0.0769230769230769,0.140625,0.140625,1,1,1
0.163636363636364,0.278787878787879,0.31055900621118,0.472049689440994,0.35,0.325,0.111111111111111,0.266666666666667,0.0769230769230769,0.118881118881119,0.140625,0.203125,1,1,1
0.278787878787879,0.0909090909090909,0.472049689440994,0.242236024844721,0.325,0.3,0.266666666666667,0.111111111111111,0.118881118881119,0.13986013986014,0.203125,0.15625,1,1,1
0.0909090909090909,0.315151515151515,0.242236024844721,0.53416149068323,0.3,0.3375,0.111111111111111,0.244444444444445,0.13986013986014,0.146853146853147,0.15625,0.21875,1,1,1
0.315151515151515,0.236363636363636,0.53416149068323,0.366459627329193,0.3375,0.3375,0.244444444444445,0.111111111111111,0.146853146853147,0.104895104895105,0.21875,0.125,1,1,1
0.236363636363636,0.23030303030303,0.366459627329193,0.372670807453416,0.3375,0.325,0.111111111111111,0.177777777777778,0.104895104895105,0.0559440559440559,0.125,0.140625,1,1,1
0.23030303030303,0.224242424242424,0.372670807453416,0.391304347826087,0.325,0.325,0.177777777777778,0.155555555555556,0.0559440559440559,0.118881118881119,0.140625,0.140625,1,1,1
0.224242424242424,0.272727272727273,0.391304347826087,0.46583850931677,0.325,0.475,0.155555555555556,0.133333333333333,0.118881118881119,0.230769230769231,0.140625,0.265625,1,1,2
0.272727272727273,0.345454545454546,0.46583850931677,0.577639751552795,0.475,0.375,0.133333333333333,0.2,0.230769230769231,0.216783216783217,0.265625,0.28125,1,2,1
0.345454545454546,0.284848484848485,0.577639751552795,0.53416149068323,0.375,0.4125,0.2,0.111111111111111,0.216783216783217,0.237762237762238,0.28125,0.265625,2,1,1
0.284848484848485,0.272727272727273,0.53416149068323,0.459627329192547,0.4125,0.3875,0.111111111111111,0.111111111111111,0.237762237762238,0.216783216783217,0.265625,0.203125,1,1,2
0.272727272727273,0.309090909090909,0.459627329192547,0.577639751552795,0.3875,0.3625,0.111111111111111,0.222222222222222,0.216783216783217,0.258741258741259,0.203125,0.25,1,2,2
0.309090909090909,0.406060606060606,0.577639751552795,0.652173913043478,0.3625,0.3125,0.222222222222222,0.288888888888889,0.258741258741259,0.202797202797203,0.25,0.234375,2,2,1
0.406060606060606,0.290909090909091,0.652173913043478,0.496894409937888,0.3125,0.3,0.288888888888889,0.288888888888889,0.202797202797203,0.195804195804196,0.234375,0.140625,2,1,1
0.290909090909091,0.224242424242424,0.496894409937888,0.397515527950311,0.3,0.3,0.288888888888889,0.155555555555556,0.195804195804196,0.132867132867133,0.140625,0.109375,1,1,1
0.224242424242424,0.175757575757576,0.397515527950311,0.316770186335404,0.3,0.3,0.155555555555556,0.0888888888888889,0.132867132867133,0.132867132867133,0.109375,0.109375,1,1,1
0.175757575757576,0.145454545454545,0.316770186335404,0.304347826086957,0.3,0.3,0.0888888888888889,0.111111111111111,0.132867132867133,0.13986013986014,0.109375,0.125,1,1,1
0.145454545454545,0.248484848484849,0.304347826086957,0.409937888198758,0.3,0.3125,0.111111111111111,0.244444444444445,0.13986013986014,0.216783216783217,0.125,0.15625,1,1,1
0.248484848484849,0.224242424242424,0.409937888198758,0.372670807453416,0.3125,0.35,0.244444444444445,0.2,0.216783216783217,0.335664335664336,0.15625,0.28125,1,1,1
0.224242424242424,0.2,0.372670807453416,0.31055900621118,0.35,0.3125,0.2,0.177777777777778,0.335664335664336,0.244755244755245,0.28125,0.25,1,1,1
0.2,0.224242424242424,0.31055900621118,0.0372670807453416,0.3125,0.3,0.177777777777778,0.266666666666667,0.244755244755245,0.27972027972028,0.25,0.3125,1,1,1
0.224242424242424,0.272727272727273,0.0372670807453416,0.0683229813664596,0.3,0.3375,0.266666666666667,0.177777777777778,0.27972027972028,0.174825174825175,0.3125,0.296875,1,1,1
0.272727272727273,0.254545454545455,0.0683229813664596,0.0559006211180124,0.3375,0.125,0.177777777777778,0.355555555555556,0.174825174825175,0.167832167832168,0.296875,0.375,1,1,1
0.254545454545455,0.254545454545455,0.0559006211180124,0.515527950310559,0.125,0.475,0.355555555555556,0.244444444444445,0.167832167832168,0.0769230769230769,0.375,0.125,1,1,1
0.254545454545455,0.193939393939394,0.515527950310559,0.422360248447205,0.475,0.4625,0.244444444444445,0.333333333333333,0.0769230769230769,0.146853146853147,0.125,0.203125,1,1,1
0.193939393939394,0.23030303030303,0.422360248447205,0.403726708074534,0.4625,0.4875,0.333333333333333,0.377777777777778,0.146853146853147,0.160839160839161,0.203125,0.203125,1,1,2
0.23030303030303,0.290909090909091,0.403726708074534,0.559006211180124,0.4875,0.475,0.377777777777778,0.377777777777778,0.160839160839161,0.174825174825175,0.203125,0.15625,1,2,1
0.290909090909091,0.224242424242424,0.559006211180124,0.409937888198758,0.475,0.475,0.377777777777778,0.266666666666667,0.174825174825175,0.167832167832168,0.15625,0.1875,2,1,1
0.224242424242424,0.284848484848485,0.409937888198758,0.509316770186335,0.475,0.475,0.266666666666667,0.444444444444445,0.167832167832168,0.167832167832168,0.1875,0.1875,1,1,2
0.284848484848485,0.278787878787879,0.509316770186335,0.552795031055901,0.475,0.4875,0.444444444444445,0.466666666666667,0.167832167832168,0.181818181818182,0.1875,0.203125,1,2,1
0.278787878787879,0.266666666666667,0.552795031055901,0.422360248447205,0.4875,0.475,0.466666666666667,0.311111111111111,0.181818181818182,0.0769230769230769,0.203125,0.078125,2,1,1
0.266666666666667,0.0606060606060606,0.422360248447205,0.260869565217391,0.475,0.4875,0.311111111111111,0.177777777777778,0.0769230769230769,0.06993006993007,0.078125,0.109375,1,1,1
0.0606060606060606,0.254545454545455,0.260869565217391,0.472049689440994,0.4875,0.475,0.177777777777778,0.422222222222222,0.06993006993007,0.0909090909090909,0.109375,0.171875,1,1,1
0.254545454545455,0.0848484848484849,0.472049689440994,0.248447204968944,0.475,0.4625,0.422222222222222,0.155555555555556,0.0909090909090909,0.118881118881119,0.171875,0.125,1,1,1
0.0848484848484849,0.236363636363636,0.248447204968944,0.434782608695652,0.4625,0.4875,0.155555555555556,0.377777777777778,0.118881118881119,0.0979020979020979,0.125,0.1875,1,1,1
0.236363636363636,0.139393939393939,0.434782608695652,0.347826086956522,0.4875,0.4875,0.377777777777778,0.177777777777778,0.0979020979020979,0.0839160839160839,0.1875,0.125,1,1,1
0.139393939393939,0.157575757575758,0.347826086956522,0.341614906832298,0.4875,0.4875,0.177777777777778,0.311111111111111,0.0839160839160839,0.041958041958042,0.125,0.125,1,1,1
0.157575757575758,0.139393939393939,0.341614906832298,0.397515527950311,0.4875,0.5,0.311111111111111,0.266666666666667,0.041958041958042,0.111888111888112,0.125,0.171875,1,1,2
0.139393939393939,0.260606060606061,0.397515527950311,0.546583850931677,0.5,0.55,0.266666666666667,0.244444444444445,0.111888111888112,0.202797202797203,0.171875,0.265625,1,2,2
0.260606060606061,0.327272727272727,0.546583850931677,0.683229813664596,0.55,0.5125,0.244444444444445,0.4,0.202797202797203,0.202797202797203,0.265625,0.203125,2,2,2
0.327272727272727,0.327272727272727,0.683229813664596,0.695652173913043,0.5125,0.5375,0.4,0.311111111111111,0.202797202797203,0.202797202797203,0.203125,0.328125,2,2,1
0.327272727272727,0.260606060606061,0.695652173913043,0.484472049689441,0.5375,0.5,0.311111111111111,0.222222222222222,0.202797202797203,0.237762237762238,0.328125,0.21875,2,1,1
0.260606060606061,0.248484848484849,0.484472049689441,0.527950310559006,0.5,0.525,0.222222222222222,0.222222222222222,0.237762237762238,0.20979020979021,0.21875,0.265625,1,1,1
0.248484848484849,0.260606060606061,0.527950310559006,0.447204968944099,0.525,0.4875,0.222222222222222,0.311111111111111,0.20979020979021,0.0979020979020979,0.265625,0.25,1,1,1
0.260606060606061,0.23030303030303,0.447204968944099,0.403726708074534,0.4875,0.4875,0.311111111111111,0.288888888888889,0.0979020979020979,0.0839160839160839,0.25,0.15625,1,1,1
0.23030303030303,0.145454545454545,0.403726708074534,0.304347826086957,0.4875,0.4875,0.288888888888889,0.133333333333333,0.0839160839160839,0.027972027972028,0.15625,0.09375,1,1,1
0.145454545454545,0.096969696969697,0.304347826086957,0.260869565217391,0.4875,0.475,0.133333333333333,0.111111111111111,0.027972027972028,0.034965034965035,0.09375,0.125,1,1,1
0.096969696969697,0.133333333333333,0.260869565217391,0.341614906832298,0.475,0.4875,0.111111111111111,0.133333333333333,0.034965034965035,0.0769230769230769,0.125,0.171875,1,1,1
0.133333333333333,0.23030303030303,0.341614906832298,0.434782608695652,0.4875,0.5,0.133333333333333,0.333333333333333,0.0769230769230769,0.160839160839161,0.171875,0.234375,1,1,1
0.23030303030303,0.266666666666667,0.434782608695652,0.484472049689441,0.5,0.5125,0.333333333333333,0.244444444444445,0.160839160839161,0.188811188811189,0.234375,0.296875,1,1,1
0.266666666666667,0.218181818181818,0.484472049689441,0.385093167701863,0.5125,0.4875,0.244444444444445,0.266666666666667,0.188811188811189,0.202797202797203,0.296875,0.234375,1,1,1
0.218181818181818,0.242424242424242,0.385093167701863,0.440993788819876,0.4875,0.4875,0.266666666666667,0.355555555555556,0.202797202797203,0.188811188811189,0.234375,0.28125,1,1,1
0.242424242424242,0.163636363636364,0.440993788819876,0.391304347826087,0.4875,0.5,0.355555555555556,0.266666666666667,0.188811188811189,0.0909090909090909,0.28125,0.375,1,1,1
0.163636363636364,0.206060606060606,0.391304347826087,0.347826086956522,0.5,0.5125,0.266666666666667,0.222222222222222,0.0909090909090909,0.118881118881119,0.375,0.265625,1,1,1
0.206060606060606,0.0909090909090909,0.347826086956522,0.291925465838509,0.5125,0.2625,0.222222222222222,0.111111111111111,0.118881118881119,0.0559440559440559,0.265625,0.171875,1,1,1
0.0909090909090909,0.127272727272727,0.291925465838509,0.322981366459627,0.2625,0.2625,0.111111111111111,0.2,0.0559440559440559,0.0979020979020979,0.171875,0.25,1,1,1
0.127272727272727,0.212121212121212,0.322981366459627,0.409937888198758,0.2625,0.275,0.2,0.244444444444445,0.0979020979020979,0.0839160839160839,0.25,0.3125,1,1,1
0.212121212121212,0.175757575757576,0.409937888198758,0.385093167701863,0.275,0.3,0.244444444444445,0.266666666666667,0.0839160839160839,0.0839160839160839,0.3125,0.421875,1,1,1
0.175757575757576,0.236363636363636,0.385093167701863,0.46583850931677,0.3,0.2875,0.266666666666667,0.511111111111111,0.0839160839160839,0.0559440559440559,0.421875,0.640625,1,1,2
0.236363636363636,0.272727272727273,0.46583850931677,0.559006211180124,0.2875,0.35,0.511111111111111,0.355555555555556,0.0559440559440559,0.0979020979020979,0.640625,0.390625,1,2,1
0.272727272727273,0.187878787878788,0.559006211180124,0.335403726708075,0.35,0.3125,0.355555555555556,0.222222222222222,0.0979020979020979,0.020979020979021,0.390625,0.328125,2,1,1
0.187878787878788,0.127272727272727,0.335403726708075,0.304347826086957,0.3125,0.3625,0.222222222222222,0.111111111111111,0.020979020979021,0.027972027972028,0.328125,0.234375,1,1,1
0.127272727272727,0.236363636363636,0.304347826086957,0.484472049689441,0.3625,0.3125,0.111111111111111,0.422222222222222,0.027972027972028,0.0629370629370629,0.234375,0.59375,1,1,0
0.236363636363636,0.242424242424242,0.484472049689441,0.173913043478261,0.3125,0.225,0.422222222222222,0.0666666666666667,0.0629370629370629,0.0979020979020979,0.59375,0.109375,1,0,1
0.242424242424242,0.242424242424242,0.173913043478261,0.354037267080745,0.225,0.375,0.0666666666666667,0.177777777777778,0.0979020979020979,0.0839160839160839,0.109375,0.25,0,1,1
0.242424242424242,0.127272727272727,0.354037267080745,0.304347826086957,0.375,0.3875,0.177777777777778,0.0888888888888889,0.0839160839160839,0.0769230769230769,0.25,0.140625,1,1,1
0.127272727272727,0.181818181818182,0.304347826086957,0.366459627329193,0.3875,0.3125,0.0888888888888889,0.2,0.0769230769230769,0.034965034965035,0.140625,0.3125,1,1,1
0.181818181818182,0.248484848484849,0.366459627329193,0.490683229813665,0.3125,0.4,0.2,0.333333333333333,0.034965034965035,0.06993006993007,0.3125,0.5,1,1,1
0.248484848484849,0.242424242424242,0.490683229813665,0.459627329192547,0.4,0.475,0.333333333333333,0.2,0.06993006993007,0.13986013986014,0.5,0.265625,1,1,2
0.242424242424242,0.309090909090909,0.459627329192547,0.645962732919255,0.475,0.3625,0.2,0.333333333333333,0.13986013986014,0.13986013986014,0.265625,0.484375,1,2,2
0.309090909090909,0.290909090909091,0.645962732919255,0.583850931677019,0.3625,0.475,0.333333333333333,0.2,0.13986013986014,0.181818181818182,0.484375,0.25,2,2,1
0.290909090909091,0.266666666666667,0.583850931677019,0.515527950310559,0.475,0.4125,0.2,0.177777777777778,0.181818181818182,0.174825174825175,0.25,0.234375,2,1,1
0.266666666666667,0.254545454545455,0.515527950310559,0.472049689440994,0.4125,0.375,0.177777777777778,0.155555555555556,0.174825174825175,0.0979020979020979,0.234375,0.25,1,1,1
0.254545454545455,0.139393939393939,0.472049689440994,0.304347826086957,0.375,0.275,0.155555555555556,0.0888888888888889,0.0979020979020979,0.0629370629370629,0.25,0.125,1,1,1
0.139393939393939,0.145454545454545,0.304347826086957,0.335403726708075,0.275,0.2625,0.0888888888888889,0.111111111111111,0.0629370629370629,0.041958041958042,0.125,0.140625,1,1,1
0.145454545454545,0.127272727272727,0.335403726708075,0.285714285714286,0.2625,0.2875,0.111111111111111,0.0888888888888889,0.041958041958042,0.020979020979021,0.140625,0.203125,1,1,1
0.127272727272727,0.0727272727272727,0.285714285714286,0.242236024844721,0.2875,0.2375,0.0888888888888889,0.0444444444444445,0.020979020979021,0.034965034965035,0.203125,0.078125,1,1,1
0.0727272727272727,0.0545454545454546,0.242236024844721,0.248447204968944,0.2375,0.2625,0.0444444444444445,0.0444444444444445,0.034965034965035,0.0909090909090909,0.078125,0.0625,1,1,1
0.0545454545454546,0.206060606060606,0.248447204968944,0.409937888198758,0.2625,0.275,0.0444444444444445,0.177777777777778,0.0909090909090909,0.104895104895105,0.0625,0.28125,1,1,1
0.206060606060606,0.224242424242424,0.409937888198758,0.434782608695652,0.275,0.45,0.177777777777778,0.222222222222222,0.104895104895105,0.111888111888112,0.28125,0.34375,1,1,1
0.224242424242424,0.218181818181818,0.434782608695652,0.403726708074534,0.45,0.25,0.222222222222222,0.222222222222222,0.111888111888112,0.181818181818182,0.34375,0.28125,1,1,1
0.218181818181818,0.242424242424242,0.403726708074534,0.484472049689441,0.25,0.2375,0.222222222222222,0.333333333333333,0.181818181818182,0.146853146853147,0.28125,0.390625,1,1,1
0.242424242424242,0.181818181818182,0.484472049689441,0.366459627329193,0.2375,0.4125,0.333333333333333,0.133333333333333,0.146853146853147,0.06993006993007,0.390625,0.265625,1,1,1
0.181818181818182,0.157575757575758,0.366459627329193,0.304347826086957,0.4125,0.2875,0.133333333333333,0.111111111111111,0.06993006993007,0.0559440559440559,0.265625,0.21875,1,1,0
0.157575757575758,0.0727272727272727,0.304347826086957,0.180124223602485,0.2875,0.25,0.111111111111111,0.2,0.0559440559440559,0.034965034965035,0.21875,0.28125,1,0,1
0.0727272727272727,0.163636363636364,0.180124223602485,0.254658385093168,0.25,0.3125,0.2,0.2,0.034965034965035,0.0629370629370629,0.28125,0.28125,0,1,0
0.163636363636364,0.0666666666666667,0.254658385093168,0.180124223602485,0.3125,0.225,0.2,0.133333333333333,0.0629370629370629,0.06993006993007,0.28125,0.328125,1,0,1
0.0666666666666667,0.260606060606061,0.180124223602485,0.403726708074534,0.225,0.2375,0.133333333333333,0.466666666666667,0.06993006993007,0.041958041958042,0.328125,0.5,0,1,1
0.260606060606061,0.23030303030303,0.403726708074534,0.347826086956522,0.2375,0.25,0.466666666666667,0.288888888888889,0.041958041958042,0.06993006993007,0.5,0.40625,1,1,1
0.23030303030303,0.115151515151515,0.347826086956522,0.260869565217391,0.25,0.3125,0.288888888888889,0.177777777777778,0.06993006993007,0.041958041958042,0.40625,0.265625,1,1,0
0.115151515151515,0.096969696969697,0.260869565217391,0.211180124223603,0.3125,0.2875,0.177777777777778,0.2,0.041958041958042,0.034965034965035,0.265625,0.28125,1,0,1
0.096969696969697,0.145454545454545,0.211180124223603,0.260869565217391,0.2875,0.3875,0.2,0.222222222222222,0.034965034965035,0.034965034965035,0.28125,0.328125,0,1,1
0.145454545454545,0.242424242424242,0.260869565217391,0.347826086956522,0.3875,0.3,0.222222222222222,0.266666666666667,0.034965034965035,0.048951048951049,0.328125,0.421875,1,1,1
0.242424242424242,0.206060606060606,0.347826086956522,0.329192546583851,0.3,0.2625,0.266666666666667,0.244444444444445,0.048951048951049,0.0629370629370629,0.421875,0.4375,1,1,1
0.206060606060606,0.187878787878788,0.329192546583851,0.341614906832298,0.2625,0.3625,0.244444444444445,0.222222222222222,0.0629370629370629,0.118881118881119,0.4375,0.46875,1,1,1
0.187878787878788,0.248484848484849,0.341614906832298,0.347826086956522,0.3625,0.3,0.222222222222222,0.4,0.118881118881119,0.048951048951049,0.46875,0.46875,1,1,1
0.248484848484849,0.248484848484849,0.347826086956522,0.341614906832298,0.3,0.2625,0.4,0.355555555555556,0.048951048951049,0.0909090909090909,0.46875,0.609375,1,1,1
0.248484848484849,0.224242424242424,0.341614906832298,0.360248447204969,0.2625,0.3125,0.355555555555556,0.288888888888889,0.0909090909090909,0.118881118881119,0.609375,0.484375,1,1,1
0.224242424242424,0.254545454545455,0.360248447204969,0.37888198757764,0.3125,0.275,0.288888888888889,0.488888888888889,0.118881118881119,0.0909090909090909,0.484375,0.609375,1,1,1
0.254545454545455,0.248484848484849,0.37888198757764,0.391304347826087,0.275,0.275,0.488888888888889,0.4,0.0909090909090909,0.0559440559440559,0.609375,0.640625,1,1,2
0.248484848484849,0.309090909090909,0.391304347826087,0.546583850931677,0.275,0.275,0.4,0.377777777777778,0.0559440559440559,0.0769230769230769,0.640625,0.625,1,2,1
0.309090909090909,0.260606060606061,0.546583850931677,0.409937888198758,0.275,0.275,0.377777777777778,0.2,0.0769230769230769,0.118881118881119,0.625,0.390625,2,1,1
0.260606060606061,0.296969696969697,0.409937888198758,0.490683229813665,0.275,0.2875,0.2,0.266666666666667,0.118881118881119,0.125874125874126,0.390625,0.453125,1,1,1
0.296969696969697,0.254545454545455,0.490683229813665,0.434782608695652,0.2875,0.2875,0.266666666666667,0.222222222222222,0.125874125874126,0.0909090909090909,0.453125,0.453125,1,1,1
0.254545454545455,0.296969696969697,0.434782608695652,0.459627329192547,0.2875,0.275,0.222222222222222,0.377777777777778,0.0909090909090909,0.041958041958042,0.453125,0.5625,1,1,1
0.296969696969697,0.242424242424242,0.459627329192547,0.422360248447205,0.275,0.2875,0.377777777777778,0.266666666666667,0.041958041958042,0.104895104895105,0.5625,0.609375,1,1,1
0.242424242424242,0.315151515151515,0.422360248447205,0.53416149068323,0.2875,0.2875,0.266666666666667,0.311111111111111,0.104895104895105,0.0909090909090909,0.609375,0.640625,1,1,1
0.315151515151515,0.315151515151515,0.53416149068323,0.53416149068323,0.2875,0.2625,0.311111111111111,0.355555555555556,0.0909090909090909,0.153846153846154,0.640625,0.609375,1,1,1
0.315151515151515,0.296969696969697,0.53416149068323,0.453416149068323,0.2625,0.275,0.355555555555556,0.288888888888889,0.153846153846154,0.0629370629370629,0.609375,0.546875,1,1,1
0.296969696969697,0.254545454545455,0.453416149068323,0.409937888198758,0.275,0.3,0.288888888888889,0.177777777777778,0.0629370629370629,0.0979020979020979,0.546875,0.359375,1,1,1
0.254545454545455,0.290909090909091,0.409937888198758,0.503105590062112,0.3,0.3,0.177777777777778,0.222222222222222,0.0979020979020979,0.104895104895105,0.359375,0.421875,1,1,1
0.290909090909091,0.242424242424242,0.503105590062112,0.397515527950311,0.3,0.2375,0.222222222222222,0.288888888888889,0.104895104895105,0.0909090909090909,0.421875,0.515625,1,1,1
0.242424242424242,0.260606060606061,0.397515527950311,0.360248447204969,0.2375,0.2625,0.288888888888889,0.333333333333333,0.0909090909090909,0.06993006993007,0.515625,0.578125,1,1,1
0.260606060606061,0.284848484848485,0.360248447204969,0.440993788819876,0.2625,0.2625,0.333333333333333,0.355555555555556,0.06993006993007,0.0839160839160839,0.578125,0.640625,1,1,0
0.284848484848485,0.0484848484848485,0.440993788819876,0.15527950310559,0.2625,0.325,0.355555555555556,0.155555555555556,0.0839160839160839,0.244755244755245,0.640625,0.140625,1,0,1
